x,y,z,blade_engaged
-0.028599,-0.008856,0.043504,1
-0.028598,-0.009140,0.043447,1
-0.028539,-0.009349,0.043577,1
-0.028473,-0.009818,0.043648,1
-0.028502,-0.009881,0.043545,1
-0.028410,-0.010362,0.043654,1
-0.028437,-0.010423,0.043553,1
-0.028332,-0.010906,0.043660,1
-0.028356,-0.010954,0.043570,1
-0.028226,-0.011518,0.043664,1
-0.028192,-0.011701,0.043656,1
-0.028073,-0.012010,0.043817,1
-0.028033,-0.012340,0.043740,1
-0.027964,-0.012604,0.043754,1
-0.027898,-0.012844,0.043779,1
-0.027777,-0.013147,0.043876,1
-0.027670,-0.013515,0.043873,1
-0.027648,-0.013719,0.043764,1
-0.027524,-0.014128,0.043744,1
-0.027346,-0.014382,0.043986,1
-0.027286,-0.014546,0.043993,1
-0.027153,-0.014870,0.044028,1
-0.026994,-0.015241,0.044029,1
-0.026811,-0.015568,0.044112,1
-0.026714,-0.015877,0.043998,1
-0.026559,-0.016112,0.044083,1
-0.026367,-0.016400,0.044124,1
-0.026195,-0.016704,0.044115,1
-0.025964,-0.016928,0.044312,1
-0.025838,-0.017242,0.044139,1
-0.025605,-0.017662,0.044018,1
-0.025426,-0.017873,0.044066,1
-0.025186,-0.018188,0.044084,1
-0.024994,-0.018485,0.043988,1
-0.024955,-0.018490,0.044066,1
-0.024636,-0.018908,0.044020,1
-0.024515,-0.019112,0.043936,1
-0.024278,-0.019382,0.043982,1
-0.024270,-0.019379,0.044005,1
-0.023901,-0.019839,0.044018,1
-0.023878,-0.019836,0.044075,1
-0.023641,-0.020145,0.044096,1
-0.023451,-0.020369,0.044129,1
-0.023218,-0.020637,0.044205,1
-0.023220,-0.020696,0.044114,1
-0.022927,-0.021030,0.044189,1
-0.022744,-0.021198,0.044276,1
-0.022438,-0.021607,0.044217,1
-0.022168,-0.021848,0.044324,1
-0.022004,-0.022004,0.044362,1
-0.021801,-0.022199,0.044408,1
-0.021583,-0.022465,0.044360,1
-0.021434,-0.022671,0.044288,1
-0.021180,-0.022959,0.044251,1
-0.020974,-0.023153,0.044280,1
-0.020694,-0.023381,0.044366,1
-0.020495,-0.023508,0.044477,1
-0.020180,-0.023765,0.044545,1
-0.019917,-0.024029,0.044499,1
-0.019718,-0.024220,0.044459,1
-0.019451,-0.024471,0.044405,1
-0.019249,-0.024656,0.044363,1
-0.018964,-0.024887,0.044347,1
-0.018658,-0.025160,0.044237,1
-0.018440,-0.025287,0.044320,1
-0.018254,-0.025487,0.044125,1
-0.017787,-0.025757,0.044253,1
-0.017736,-0.025833,0.044131,1
-0.017453,-0.026025,0.044129,1
-0.017098,-0.026234,0.044205,1
-0.016972,-0.026372,0.044010,1
-0.016496,-0.026716,0.043790,1
-0.016415,-0.026737,0.043913,1
-0.016226,-0.026864,0.043837,1
-0.015911,-0.027095,0.043631,1
-0.015580,-0.027255,0.043802,1
-0.015529,-0.027264,0.043907,1
-0.015174,-0.027485,0.043870,1
-0.014943,-0.027650,0.043765,1
-0.014803,-0.027708,0.043903,1
-0.014467,-0.027929,0.043785,1
-0.014214,-0.028070,0.043818,1
-0.014142,-0.028089,0.043939,1
-0.013433,-0.028500,0.043754,1
-0.013431,-0.028498,0.043773,1
-0.012900,-0.028748,0.043835,1
-0.012495,-0.028911,0.043912,1
-0.012111,-0.029072,0.043894,1
-0.011885,-0.029174,0.043824,1
-0.011738,-0.029205,0.043961,1
-0.011122,-0.029448,0.043891,1
-0.011074,-0.029443,0.043992,1
-0.010763,-0.029554,0.043983,1
-0.010466,-0.029658,0.043979,1
-0.009982,-0.029794,0.044037,1
-0.009579,-0.029902,0.043992,1
-0.009255,-0.029983,0.043969,1
-0.008615,-0.030139,0.043730,1
-0.008586,-0.030154,0.043644,1
-0.008324,-0.030194,0.043687,1
-0.007877,-0.030265,0.043687,1
-0.007593,-0.030320,0.043597,1
-0.007443,-0.030352,0.043549,1
-0.007319,-0.030362,0.043683,1
-0.006839,-0.030451,0.043545,1
-0.006686,-0.030481,0.043509,1
-0.006276,-0.030550,0.043492,1
-0.006152,-0.030572,0.043490,1
-0.005791,-0.030642,0.043238,1
-0.005532,-0.030683,0.043290,1
-0.005299,-0.030721,0.043276,1
-0.005166,-0.030739,0.043469,1
-0.004670,-0.030827,0.043367,1
-0.004619,-0.030839,0.043260,1
-0.004276,-0.030902,0.043271,1
-0.004048,-0.030944,0.043237,1
-0.003626,-0.031020,0.043251,1
-0.003622,-0.031020,0.043283,1
-0.003095,-0.031116,0.043213,1
-0.002856,-0.031153,0.043298,1
-0.002431,-0.031214,0.043375,1
-0.002086,-0.031261,0.043175,1
-0.001684,-0.031283,0.043515,1
-0.001517,-0.031285,0.043646,1
-0.000670,-0.031287,0.043713,1
-0.000356,-0.031286,0.043610,1
-0.000111,-0.031264,0.043690,1
0.000269,-0.031237,0.043708,1
0.000538,-0.031221,0.043673,1
0.001006,-0.031149,0.043839,1
0.001077,-0.031120,0.043956,1
0.001551,-0.031077,0.043897,1
0.001822,-0.031044,0.043891,1
0.002149,-0.031026,0.043749,1
0.002457,-0.030968,0.043828,1
0.002690,-0.030918,0.043916,1
0.003058,-0.030868,0.043873,1
0.003218,-0.030866,0.043741,1
0.003598,-0.030794,0.043816,1
0.003949,-0.030748,0.043734,1
0.004079,-0.030704,0.043866,1
0.004366,-0.030666,0.043786,1
0.004712,-0.030604,0.043788,1
0.005085,-0.030538,0.043778,1
0.005355,-0.030506,0.043675,1
0.005486,-0.030460,0.043807,1
0.005617,-0.030415,0.043938,1
0.006273,-0.030321,0.043831,1
0.006278,-0.030313,0.043869,1
0.006692,-0.030241,0.043899,1
0.006694,-0.030243,0.043886,1
0.007141,-0.030205,0.043757,1
0.007210,-0.030177,0.043848,1
0.007328,-0.030114,0.044063,1
0.007762,-0.030067,0.044021,1
0.007922,-0.030043,0.044030,1
0.008238,-0.029980,0.044113,1
0.008774,-0.029919,0.044070,1
0.008829,-0.029881,0.044178,1
0.009175,-0.029758,0.044410,1
0.009657,-0.029691,0.044357,1
0.009756,-0.029706,0.044249,1
0.010319,-0.029571,0.044303,1
0.010643,-0.029473,0.044352,1
0.010913,-0.029479,0.044117,1
0.011427,-0.029290,0.044230,1
0.011923,-0.029155,0.044124,1
0.012341,-0.028968,0.044139,1
0.012830,-0.028741,0.044103,1
0.013171,-0.028534,0.044145,1
0.013282,-0.028515,0.044011,1
0.013591,-0.028346,0.044004,1
0.013923,-0.028167,0.043929,1
0.014103,-0.028072,0.043877,1
0.014520,-0.027801,0.043875,1
0.014836,-0.027583,0.043880,1
0.015132,-0.027430,0.043617,1
0.015460,-0.027173,0.043637,1
0.015624,-0.027045,0.043661,1
0.015857,-0.026869,0.043658,1
0.016022,-0.026745,0.043663,1
0.016300,-0.026546,0.043580,1
0.016592,-0.026308,0.043637,1
0.017010,-0.026005,0.043402,1
0.017015,-0.025993,0.043456,1
0.017270,-0.025787,0.043435,1
0.017554,-0.025557,0.043346,1
0.017825,-0.025324,0.043308,1
0.018272,-0.024900,0.043288,1
0.018329,-0.024823,0.043415,1
0.018727,-0.024419,0.043298,1
0.018790,-0.024331,0.043427,1
0.019109,-0.023949,0.043524,1
0.019257,-0.023793,0.043454,1
0.019342,-0.023666,0.043584,1
0.019592,-0.023360,0.043605,1
0.019844,-0.023063,0.043546,1
0.020022,-0.022895,0.043333,1
0.020160,-0.022714,0.043360,1
0.020426,-0.022302,0.043623,1
0.020501,-0.022240,0.043484,1
0.020654,-0.022045,0.043508,1
0.020877,-0.021790,0.043372,1
0.021139,-0.021463,0.043009,1
0.021139,-0.021463,0.043009,1
0.021139,-0.021463,0.043009,1
0.021161,-0.021444,0.043017,1
0.021161,-0.021444,0.043017,1
0.021735,-0.020976,0.043128,1
0.021827,-0.020895,0.042994,1
0.022377,-0.020336,0.042837,1
0.022433,-0.020247,0.042681,1
0.022747,-0.019862,0.042615,1
0.022918,-0.019662,0.042664,1
0.023056,-0.019507,0.042731,1
0.023284,-0.019225,0.042750,1
0.023412,-0.019082,0.042869,1
0.023586,-0.018851,0.042714,1
0.023743,-0.018674,0.042825,1
0.023949,-0.018430,0.042895,1
0.024041,-0.018333,0.043031,1
0.024296,-0.018026,0.042954,1
0.024300,-0.018024,0.042986,1
0.024625,-0.017660,0.043012,1
0.024784,-0.017487,0.042919,1
0.024952,-0.017308,0.043011,1
0.025301,-0.016932,0.043062,1
0.025301,-0.016932,0.043058,1
0.025555,-0.016661,0.043094,1
0.025722,-0.016477,0.043099,1
0.026114,-0.016014,0.043105,1
0.026119,-0.016006,0.043155,1
0.026410,-0.015626,0.043328,1
0.026597,-0.015412,0.043213,1
0.026918,-0.014940,0.043398,1
0.027103,-0.014651,0.043352,1
0.027262,-0.014379,0.043335,1
0.027432,-0.013904,0.043675,1
0.027598,-0.013610,0.043513,1
0.027703,-0.013260,0.043677,1
0.027813,-0.013005,0.043650,1
0.027951,-0.012721,0.043545,1
0.028123,-0.012245,0.043531,1
0.028119,-0.012152,0.043642,1
0.028235,-0.011907,0.043505,1
0.028360,-0.011403,0.043556,1
0.028405,-0.011073,0.043662,1
0.028453,-0.010804,0.043681,1
0.028550,-0.010477,0.043568,1
0.028627,-0.010254,0.043457,1
0.028674,-0.010127,0.043386,1
0.028745,-0.009563,0.043459,1
0.028822,-0.009360,0.043330,1
0.028833,-0.009095,0.043431,1
0.028905,-0.008939,0.043301,1
0.028874,-0.008590,0.043557,1
0.029019,-0.008200,0.043340,1
0.029035,-0.007994,0.043403,1
0.029119,-0.007566,0.043388,1
0.029115,-0.007565,0.043400,1
0.029172,-0.007133,0.043476,1
0.029242,-0.006967,0.043381,1
0.029231,-0.006653,0.043574,1
0.029362,-0.006331,0.043406,1
0.029442,-0.006045,0.043356,1
0.029459,-0.005747,0.043460,1
0.029538,-0.005436,0.043411,1
0.029622,-0.005217,0.043303,1
0.029655,-0.004806,0.043397,1
0.029765,-0.004534,0.043221,1
0.029725,-0.004202,0.043447,1
0.029795,-0.003877,0.043374,1
0.029870,-0.003635,0.043245,1
0.029840,-0.003204,0.043418,1
0.029888,-0.002983,0.043335,1
0.029849,-0.002802,0.043457,1
0.029918,-0.002468,0.043328,1
0.029932,-0.002114,0.043313,1
0.029918,-0.001787,0.043368,1
0.029908,-0.001521,0.043383,1
0.029887,-0.001241,0.043423,1
0.029953,-0.000831,0.043226,1
0.029927,-0.000559,0.043229,1
0.029966,-0.000394,0.043086,1
0.029927,0.000057,0.043085,1
0.029869,0.000232,0.043199,1
0.029865,0.000516,0.043102,1
0.029817,0.000884,0.043086,1
0.029838,0.001056,0.042941,1
0.029762,0.001523,0.042976,1
0.029675,0.001888,0.043078,1
0.029698,0.001929,0.042978,1
0.029585,0.002351,0.043124,1
0.029585,0.002608,0.042977,1
0.029523,0.002933,0.042979,1
0.029442,0.003256,0.043044,1
0.029412,0.003596,0.042915,1
0.029353,0.003782,0.042953,1
0.029278,0.004082,0.042966,1
0.029272,0.004321,0.042813,1
0.029100,0.004743,0.042993,1
0.029120,0.004846,0.042858,1
0.029004,0.005234,0.042874,1
0.028958,0.005544,0.042752,1
0.028856,0.005759,0.042863,1
0.028750,0.005995,0.042931,1
0.028690,0.006296,0.042840,1
0.028544,0.006643,0.042901,1
0.028521,0.006860,0.042771,1
0.028425,0.007195,0.042701,1
0.028302,0.007396,0.042805,1
0.028200,0.007752,0.042724,1
0.028120,0.007996,0.042685,1
0.028001,0.008255,0.042723,1
0.027870,0.008501,0.042790,1
0.027758,0.008872,0.042714,1
0.027658,0.009093,0.042744,1
0.027587,0.009362,0.042671,1
0.027505,0.009645,0.042611,1
0.027413,0.009924,0.042577,1
0.027321,0.010203,0.042544,1
0.027203,0.010367,0.042647,1
0.026995,0.010926,0.042624,1
0.026912,0.011065,0.042676,1
0.026897,0.011275,0.042553,1
0.026787,0.011606,0.042504,1
0.026657,0.011868,0.042538,1
0.026527,0.012118,0.042575,1
0.026389,0.012372,0.042619,1
0.026312,0.012602,0.042554,1
0.026117,0.012873,0.042619,1
0.026062,0.013128,0.042492,1
0.026062,0.013298,0.042357,1
0.025827,0.013559,0.042434,1
0.025639,0.014053,0.042235,1
0.025533,0.014083,0.042327,1
0.025395,0.014267,0.042308,1
0.025119,0.014475,0.042419,1
0.025078,0.014772,0.042145,1
0.024941,0.014860,0.042198,1
0.024752,0.015068,0.042159,1
0.024650,0.015213,0.042084,1
0.024386,0.015426,0.042097,1
0.024018,0.015750,0.042085,1
0.024033,0.015772,0.042041,1
0.023705,0.016075,0.042005,1
0.023569,0.016255,0.041922,1
0.023298,0.016443,0.041976,1
0.023129,0.016595,0.041962,1
0.022836,0.016840,0.041978,1
0.022550,0.017033,0.042058,1
0.022382,0.017261,0.041953,1
0.022085,0.017619,0.041837,1
0.021885,0.017711,0.041959,1
0.021639,0.017900,0.042015,1
0.021409,0.018130,0.041997,1
0.021274,0.018321,0.041914,1
0.021076,0.018558,0.041845,1
0.020763,0.018752,0.041974,1
0.020435,0.019013,0.042040,1
0.020434,0.019091,0.041942,1
0.020052,0.019395,0.042017,1
0.019955,0.019606,0.041864,1
0.019766,0.019742,0.041910,1
0.019548,0.019854,0.042006,1
0.019302,0.020038,0.042033,1
0.019198,0.020210,0.041925,1
0.018970,0.020373,0.041929,1
0.018698,0.020570,0.041934,1
0.018510,0.020767,0.041857,1
0.018311,0.020981,0.041771,1
0.018143,0.021137,0.041722,1
0.017911,0.021322,0.041686,1
0.017640,0.021427,0.041756,1
0.017561,0.021541,0.041670,1
0.017289,0.021708,0.041642,1
0.017151,0.021775,0.041644,1
0.016922,0.021957,0.041567,1
0.016717,0.022083,0.041527,1
0.016447,0.022230,0.041489,1
0.016233,0.022273,0.041550,1
0.015801,0.022415,0.041593,1
0.015686,0.022512,0.041527,1
0.015416,0.022629,0.041510,1
0.015151,0.022752,0.041483,1
0.014893,0.022861,0.041467,1
0.014659,0.022948,0.041467,1
0.014310,0.023054,0.041490,1
0.014034,0.023211,0.041411,1
0.013878,0.023179,0.041527,1
0.013502,0.023313,0.041526,1
0.013280,0.023452,0.041444,1
0.013017,0.023566,0.041415,1
0.012827,0.023584,0.041478,1
0.012401,0.023785,0.041401,1
0.012348,0.023746,0.041478,1
0.011943,0.023855,0.041511,1
0.011646,0.024070,0.041348,1
0.011429,0.024091,0.041412,1
0.011144,0.024126,0.041483,1
0.010869,0.024213,0.041478,1
0.010567,0.024440,0.041289,1
0.010390,0.024426,0.041378,1
0.009890,0.024609,0.041315,1
0.009874,0.024584,0.041353,1
0.009572,0.024650,0.041370,1
0.009416,0.024771,0.041264,1
0.009131,0.024781,0.041341,1
0.008799,0.024881,0.041301,1
0.008550,0.025022,0.041188,1
0.008289,0.025025,0.041255,1
0.008085,0.025039,0.041286,1
0.007809,0.025058,0.041324,1
0.007535,0.025104,0.041327,1
0.007329,0.025211,0.041231,1
0.006932,0.025260,0.041244,1
0.006750,0.025330,0.041183,1
0.006572,0.025268,0.041289,1
0.006354,0.025339,0.041227,1
0.006033,0.025366,0.041225,1
0.005715,0.025347,0.041277,1
0.005616,0.025439,0.041167,1
0.005355,0.025468,0.041134,1
0.005057,0.025441,0.041172,1
0.004981,0.025367,0.041266,1
0.004638,0.025534,0.041034,1
0.004319,0.025392,0.041208,1
0.004032,0.025422,0.041149,1
0.003858,0.025366,0.041212,1
0.003581,0.025335,0.041224,1
0.003344,0.025314,0.041227,1
0.003087,0.025248,0.041283,1
0.002813,0.025269,0.041215,1
0.002550,0.025260,0.041188,1
0.002260,0.025304,0.041079,1
0.002004,0.025236,0.041128,1
0.001773,0.025163,0.041186,1
0.001567,0.025069,0.041275,1
0.001195,0.025014,0.041274,1
0.001005,0.025063,0.041163,1
0.000788,0.024997,0.041211,1
0.000417,0.024947,0.041202,1
0.000206,0.024960,0.041134,1
-0.000180,0.024871,0.041171,1
-0.000381,0.024911,0.041067,1
-0.000648,0.024859,0.041079,1
-0.000851,0.024726,0.041228,1
-0.001186,0.024762,0.041096,1
-0.001446,0.024645,0.041209,1
-0.001731,0.024648,0.041138,1
-0.001990,0.024587,0.041168,1
-0.002234,0.024515,0.041219,1
-0.002464,0.024433,0.041287,1
-0.002751,0.024419,0.041233,1
-0.002791,0.024462,0.041156,1
-0.003258,0.024337,0.041222,1
-0.003348,0.024254,0.041326,1
-0.003729,0.024248,0.041218,1
-0.003922,0.024162,0.041287,1
-0.004114,0.024142,0.041252,1
-0.004370,0.024125,0.041179,1
-0.004784,0.023914,0.041354,1
-0.004941,0.024042,0.041075,1
-0.005160,0.023884,0.041239,1
-0.005372,0.023786,0.041299,1
-0.005392,0.023810,0.041248,1
-0.005818,0.023661,0.041275,1
-0.006009,0.023563,0.041344,1
-0.006235,0.023467,0.041382,1
-0.006362,0.023444,0.041346,1
-0.006668,0.023325,0.041359,1
-0.007033,0.023117,0.041482,1
-0.007117,0.023090,0.041470,1
-0.007369,0.023008,0.041434,1
-0.007571,0.022925,0.041437,1
-0.007753,0.022923,0.041295,1
-0.008029,0.022694,0.041508,1
-0.008416,0.022645,0.041277,1
-0.008556,0.022524,0.041391,1
-0.008725,0.022394,0.041497,1
-0.009074,0.022277,0.041420,1
-0.009214,0.022269,0.041310,1
-0.009493,0.022039,0.041517,1
-0.009745,0.021946,0.041476,1
-0.009972,0.021863,0.041437,1
-0.010180,0.021733,0.041508,1
-0.010592,0.021576,0.041453,1
-0.010593,0.021577,0.041450,1
-0.011108,0.021355,0.041429,1
-0.011225,0.021271,0.041489,1
-0.011398,0.021253,0.041371,1
-0.011555,0.021157,0.041418,1
-0.011891,0.020915,0.041585,1
-0.012232,0.020862,0.041386,1
-0.012239,0.020821,0.041457,1
-0.012622,0.020656,0.041427,1
-0.012832,0.020571,0.041393,1
-0.013060,0.020438,0.041431,1
-0.013298,0.020337,0.041402,1
-0.013573,0.020208,0.041382,1
-0.013735,0.020094,0.041432,1
-0.013956,0.020027,0.041344,1
-0.014164,0.019894,0.041376,1
-0.014362,0.019744,0.041447,1
-0.014580,0.019683,0.041348,1
-0.014861,0.019528,0.041341,1
-0.015081,0.019389,0.041364,1
-0.015319,0.019242,0.041382,1
-0.015526,0.019158,0.041323,1
-0.015886,0.018966,0.041291,1
-0.016039,0.018839,0.041352,1
-0.016429,0.018626,0.041324,1
-0.016504,0.018603,0.041288,1
-0.016712,0.018442,0.041348,1
-0.016923,0.018287,0.041392,1
-0.017278,0.018122,0.041306,1
-0.017372,0.018028,0.041364,1
-0.017636,0.017837,0.041410,1
-0.017883,0.017703,0.041378,1
-0.018064,0.017544,0.041463,1
-0.018429,0.017299,0.041484,1
-0.018455,0.017313,0.041427,1
-0.018752,0.017095,0.041472,1
-0.018849,0.016960,0.041607,1
-0.019148,0.016800,0.041519,1
-0.019391,0.016619,0.041537,1
-0.019541,0.016529,0.041493,1
-0.019745,0.016319,0.041615,1
-0.019963,0.016111,0.041685,1
-0.020021,0.016109,0.041591,1
-0.020253,0.015858,0.041733,1
-0.020467,0.015675,0.041736,1
-0.020533,0.015637,0.041688,1
-0.020651,0.015408,0.041949,1
-0.020905,0.015139,0.042004,1
-0.021076,0.015032,0.041869,1
-0.021236,0.014858,0.041878,1
-0.021369,0.014686,0.041933,1
-0.021531,0.014502,0.041944,1
-0.021624,0.014398,0.041937,1
-0.021739,0.014227,0.041979,1
-0.021943,0.013973,0.041932,1
-0.022017,0.013839,0.041984,1
-0.022159,0.013618,0.041990,1
-0.022301,0.013447,0.041903,1
-0.022448,0.013092,0.042136,1
-0.022552,0.012975,0.042026,1
-0.022677,0.012736,0.042084,1
-0.022833,0.012476,0.042077,1
-0.022962,0.012274,0.042035,1
-0.023152,0.011927,0.042097,1
-0.023345,0.011713,0.041884,1
-0.023471,0.011477,0.041948,1
-0.023605,0.011234,0.042003,1
-0.023776,0.010952,0.042024,1
-0.023893,0.010736,0.042085,1
-0.024038,0.010494,0.042114,1
-0.024321,0.010156,0.041919,1
-0.024383,0.010023,0.041983,1
-0.024587,0.009767,0.041850,1
-0.024673,0.009562,0.041966,1
-0.024771,0.009357,0.042032,1
-0.024947,0.009094,0.041969,1
-0.025120,0.008814,0.041968,1
-0.025230,0.008713,0.041836,1
-0.025365,0.008405,0.041955,1
-0.025507,0.008129,0.041999,1
-0.025615,0.007950,0.041974,1
-0.025774,0.007664,0.041950,1
-0.025860,0.007525,0.041923,1
-0.025957,0.007217,0.042067,1
-0.026082,0.006958,0.042077,1
-0.026207,0.006779,0.041967,1
-0.026280,0.006496,0.042119,1
-0.026390,0.006231,0.042147,1
-0.026525,0.006026,0.042004,1
-0.026673,0.005667,0.042007,1
-0.026810,0.005454,0.041844,1
-0.026866,0.005217,0.041949,1
-0.026927,0.004988,0.042029,1
-0.027030,0.004715,0.042027,1
-0.027133,0.004441,0.042025,1
-0.027223,0.004178,0.042048,1
-0.027295,0.003915,0.042121,1
-0.027459,0.003575,0.041991,1
-0.027495,0.003364,0.042110,1
-0.027593,0.003088,0.042102,1
-0.027695,0.002825,0.042070,1
-0.027803,0.002581,0.041992,1
-0.027908,0.002299,0.041957,1
-0.027949,0.002093,0.042036,1
-0.027979,0.001846,0.042169,1
-0.028117,0.001481,0.042088,1
-0.028169,0.001264,0.042114,1
-0.028273,0.000878,0.042124,1
-0.028397,0.000658,0.041934,1
-0.028403,0.000359,0.042129,1
-0.028472,0.000259,0.042005,1
-0.028528,-0.000129,0.042095,1
-0.028642,-0.000301,0.041887,1
-0.028619,-0.000783,0.042204,1
-0.028701,-0.000954,0.042074,1
-0.028715,-0.001157,0.042133,1
-0.028775,-0.001571,0.042153,1
-0.028820,-0.001793,0.042127,1
-0.028918,-0.002085,0.041988,1
-0.028913,-0.002442,0.042123,1
-0.029003,-0.002721,0.041983,1
-0.028972,-0.002987,0.042135,1
-0.029045,-0.003210,0.042016,1
-0.028970,-0.003505,0.042266,1
-0.028992,-0.003970,0.042308,1
-0.029059,-0.004167,0.042181,1
-0.029080,-0.004428,0.042177,1
-0.029177,-0.004705,0.041977,1
-0.029039,-0.004931,0.042351,1
-0.029111,-0.005353,0.042217,1
-0.029177,-0.005649,0.042078,1
-0.029070,-0.006070,0.042373,1
-0.029126,-0.006245,0.042238,1
-0.029156,-0.006532,0.042167,1
-0.029153,-0.006836,0.042173,1
-0.029125,-0.007108,0.042247,1
-0.029132,-0.007441,0.042214,1
-0.029097,-0.007744,0.042289,1
-0.029133,-0.007979,0.042171,1
-0.029074,-0.008262,0.042299,1
-0.029057,-0.008658,0.042285,1
-0.028999,-0.008957,0.042388,1
-0.029023,-0.009193,0.042275,1
-0.028966,-0.009511,0.042359,1
-0.028861,-0.009915,0.042524,1
-0.028893,-0.010107,0.042385,1
-0.028886,-0.010387,0.042306,1
-0.028814,-0.010658,0.042406,1
-0.028720,-0.011298,0.042387,1
-0.028661,-0.011387,0.042504,1
-0.028683,-0.011525,0.042371,1
-0.028588,-0.011924,0.042428,1
-0.028525,-0.012218,0.042433,1
-0.028399,-0.012640,0.042512,1
-0.028285,-0.012882,0.042655,1
-0.028276,-0.013088,0.042532,1
-0.028194,-0.013349,0.042577,1
-0.028029,-0.013817,0.042644,1
-0.027935,-0.013992,0.042740,1
-0.027890,-0.014310,0.042572,1
-0.027803,-0.014529,0.042599,1
-0.027663,-0.014845,0.042661,1
-0.027538,-0.015160,0.042663,1
-0.027368,-0.015474,0.042765,1
-0.027265,-0.015725,0.042737,1
-0.027105,-0.016065,0.042733,1
-0.026879,-0.016453,0.042781,1
-0.026790,-0.016613,0.042774,1
-0.026609,-0.016931,0.042738,1
-0.026425,-0.017202,0.042762,1
-0.026255,-0.017406,0.042857,1
-0.026073,-0.017733,0.042713,1
-0.025886,-0.017940,0.042803,1
-0.025559,-0.018318,0.042874,1
-0.025412,-0.018556,0.042734,1
-0.025152,-0.018878,0.042694,1
-0.025157,-0.018893,0.042640,1
-0.024757,-0.019365,0.042689,1
-0.024757,-0.019394,0.042610,1
-0.024555,-0.019631,0.042671,1
-0.024310,-0.019956,0.042640,1
-0.024301,-0.020005,0.042538,1
-0.024002,-0.020384,0.042671,1
-0.023797,-0.020704,0.042586,1
-0.023753,-0.020726,0.042692,1
-0.023434,-0.021199,0.042704,1
-0.023376,-0.021310,0.042669,1
-0.023160,-0.021574,0.042798,1
-0.022978,-0.021796,0.042848,1
-0.022580,-0.022268,0.042866,1
-0.022536,-0.022268,0.042957,1
-0.022288,-0.022563,0.042946,1
-0.022039,-0.022872,0.042877,1
-0.021840,-0.023030,0.042980,1
-0.021671,-0.023266,0.042868,1
-0.021313,-0.023525,0.043046,1
-0.021097,-0.023719,0.043075,1
-0.020840,-0.023978,0.043032,1
-0.020573,-0.024150,0.043159,1
-0.020283,-0.024493,0.042926,1
-0.020056,-0.024591,0.043110,1
-0.019499,-0.025053,0.042905,1
-0.019227,-0.025179,0.043043,1
-0.019132,-0.025282,0.042903,1
-0.018884,-0.025466,0.042838,1
-0.018614,-0.025662,0.042722,1
-0.018402,-0.025772,0.042803,1
-0.018095,-0.025988,0.042645,1
-0.017910,-0.026088,0.042685,1
-0.017600,-0.026270,0.042717,1
-0.017208,-0.026487,0.042763,1
-0.016987,-0.026645,0.042535,1
-0.016771,-0.026756,0.042610,1
-0.016460,-0.026945,0.042454,1
-0.016322,-0.027021,0.042455,1
-0.015845,-0.027288,0.042488,1
-0.015834,-0.027299,0.042424,1
-0.015542,-0.027463,0.042503,1
-0.015294,-0.027606,0.042508,1
-0.015129,-0.027701,0.042559,1
-0.014818,-0.027901,0.042366,1
-0.014343,-0.028164,0.042475,1
-0.014332,-0.028174,0.042413,1
-0.013945,-0.028388,0.042450,1
-0.013624,-0.028561,0.042407,1
-0.013586,-0.028574,0.042505,1
-0.013324,-0.028725,0.042389,1
-0.012843,-0.028958,0.042416,1
-0.012429,-0.029142,0.042391,1
-0.012277,-0.029197,0.042532,1
-0.011691,-0.029435,0.042516,1
-0.011680,-0.029434,0.042568,1
-0.011320,-0.029577,0.042544,1
-0.010726,-0.029761,0.042709,1
-0.010357,-0.029891,0.042396,1
-0.010291,-0.029914,0.042274,1
-0.009674,-0.030059,0.042203,1
-0.009348,-0.030112,0.042411,1
-0.009045,-0.030165,0.042335,1
-0.008716,-0.030218,0.042309,1
-0.008277,-0.030289,0.042270,1
-0.008244,-0.030292,0.042359,1
-0.007682,-0.030384,0.042255,1
-0.007628,-0.030389,0.042364,1
-0.007259,-0.030449,0.042105,1
-0.007003,-0.030479,0.042307,1
-0.006747,-0.030518,0.042334,1
-0.006345,-0.030577,0.042283,1
-0.006140,-0.030610,0.042136,1
-0.005743,-0.030667,0.042241,1
-0.005626,-0.030686,0.042249,1
-0.005449,-0.030712,0.042381,1
-0.005025,-0.030779,0.042244,1
-0.004708,-0.030833,0.042104,1
-0.004573,-0.030855,0.042241,1
-0.004251,-0.030910,0.042279,1
-0.003825,-0.030987,0.042191,1
-0.003822,-0.030987,0.042219,1
-0.003500,-0.031045,0.042228,1
-0.003115,-0.031118,0.042193,1
-0.002968,-0.031146,0.042251,1
-0.002741,-0.031188,0.042278,1
-0.002437,-0.031250,0.042285,1
-0.002015,-0.031311,0.042345,1
-0.001673,-0.031339,0.042612,1
-0.001349,-0.031390,0.042450,1
-0.000908,-0.031423,0.042485,1
-0.000358,-0.031428,0.042583,1
-0.000046,-0.031445,0.042450,1
0.000183,-0.031431,0.042557,1
0.000596,-0.031371,0.042813,1
0.001044,-0.031312,0.042944,1
0.001323,-0.031285,0.042942,1
0.001667,-0.031237,0.042987,1
0.001877,-0.031271,0.042700,1
0.002474,-0.031144,0.042903,1
0.002560,-0.031155,0.042778,1
0.002878,-0.031097,0.042826,1
0.003274,-0.031027,0.042837,1
0.003685,-0.030986,0.042642,1
0.003857,-0.030946,0.042680,1
0.004130,-0.030892,0.042685,1
0.004395,-0.030846,0.042651,1
