x,y,z,blade_engaged
0.024585,0.011118,0.044670,1
0.024477,0.011280,0.044670,1
0.024309,0.011516,0.044676,1
0.024176,0.011771,0.044616,1
0.023971,0.011991,0.044674,1
0.023947,0.012114,0.044586,1
0.023789,0.012332,0.044572,1
0.023812,0.012378,0.044498,1
0.023480,0.012749,0.044542,1
0.023447,0.012919,0.044403,1
0.023278,0.013063,0.044463,1
0.023099,0.013219,0.044511,1
0.022833,0.013480,0.044543,1
0.022733,0.013709,0.044406,1
0.022666,0.013827,0.044348,1
0.022600,0.013996,0.044227,1
0.022272,0.014256,0.044304,1
0.022028,0.014412,0.044395,1
0.021980,0.014560,0.044269,1
0.021823,0.014744,0.044218,1
0.021630,0.014869,0.044276,1
0.021513,0.015037,0.044198,1
0.021323,0.015262,0.044126,1
0.021116,0.015487,0.044067,1
0.021009,0.015501,0.044159,1
0.020782,0.015794,0.044036,1
0.020640,0.015924,0.044019,1
0.020309,0.016175,0.044051,1
0.020225,0.016342,0.043937,1
0.020066,0.016459,0.043951,1
0.019753,0.016772,0.043896,1
0.019579,0.017020,0.043781,1
0.019469,0.017052,0.043847,1
0.019265,0.017149,0.043924,1
0.019064,0.017416,0.043807,1
0.018907,0.017568,0.043779,1
0.018750,0.017704,0.043765,1
0.018616,0.017960,0.043599,1
0.018430,0.018137,0.043562,1
0.018148,0.018202,0.043717,1
0.017843,0.018353,0.043789,1
0.017785,0.018428,0.043749,1
0.017583,0.018647,0.043653,1
0.017493,0.018716,0.043641,1
0.017195,0.018921,0.043615,1
0.017041,0.018948,0.043685,1
0.016848,0.019156,0.043573,1
0.016744,0.019212,0.043574,1
0.016439,0.019351,0.043603,1
0.016340,0.019489,0.043499,1
0.016136,0.019664,0.043411,1
0.015883,0.019721,0.043491,1
0.015743,0.019769,0.043516,1
0.015411,0.019895,0.043556,1
0.015167,0.020083,0.043463,1
0.014972,0.020218,0.043406,1
0.014852,0.020200,0.043497,1
0.014420,0.020506,0.043347,1
0.014370,0.020480,0.043409,1
0.014001,0.020603,0.043453,1
0.013948,0.020678,0.043386,1
0.013650,0.020804,0.043382,1
0.013499,0.020890,0.043347,1
0.013232,0.020993,0.043348,1
0.013231,0.021039,0.043287,1
0.012750,0.021128,0.043414,1
0.012694,0.021241,0.043290,1
0.012379,0.021305,0.043354,1
0.012148,0.021409,0.043323,1
0.012012,0.021516,0.043236,1
0.011863,0.021639,0.043133,1
0.011610,0.021647,0.043231,1
0.011233,0.021759,0.043236,1
0.011170,0.021778,0.043234,1
0.010824,0.021904,0.043190,1
0.010612,0.022012,0.043118,1
0.010502,0.021969,0.043215,1
0.010164,0.022072,0.043190,1
0.010015,0.022156,0.043125,1
0.009852,0.022287,0.042998,1
0.009510,0.022282,0.043111,1
0.009278,0.022259,0.043208,1
0.009082,0.022319,0.043183,1
0.008931,0.022474,0.043015,1
0.008685,0.022475,0.043076,1
0.008274,0.022523,0.043113,1
0.008189,0.022616,0.043010,1
0.008013,0.022614,0.043053,1
0.007463,0.022737,0.043007,1
0.007464,0.022744,0.042997,1
0.007249,0.022697,0.043098,1
0.006989,0.022861,0.042928,1
0.006808,0.022818,0.043016,1
0.006658,0.022900,0.042933,1
0.006372,0.022910,0.042955,1
0.006152,0.022979,0.042893,1
0.005921,0.022999,0.042894,1
0.005739,0.022948,0.042978,1
0.005557,0.022898,0.043063,1
0.005275,0.023137,0.042759,1
0.004939,0.023049,0.042894,1
0.004929,0.023031,0.042919,1
0.004621,0.023061,0.042882,1
0.004341,0.023091,0.042847,1
0.004239,0.023087,0.042852,1
0.003957,0.022988,0.042978,1
0.003701,0.023081,0.042847,1
0.003492,0.023051,0.042878,1
0.003253,0.023073,0.042835,1
0.002964,0.023029,0.042876,1
0.002774,0.023141,0.042704,1
0.002577,0.023076,0.042777,1
0.002366,0.023025,0.042828,1
0.002267,0.022939,0.042940,1
0.001710,0.022899,0.042931,1
0.001678,0.022943,0.042863,1
0.001496,0.022920,0.042871,1
0.001153,0.022915,0.042829,1
0.000938,0.022849,0.042890,1
0.000888,0.022899,0.042810,1
0.000452,0.022869,0.042784,1
0.000363,0.022793,0.042880,1
0.000269,0.022825,0.042816,1
-0.000136,0.022752,0.042856,1
-0.000375,0.022707,0.042884,1
-0.000577,0.022714,0.042837,1
-0.001025,0.022695,0.042795,1
-0.001088,0.022630,0.042883,1
-0.001354,0.022616,0.042858,1
-0.001641,0.022569,0.042888,1
-0.001853,0.022578,0.042841,1
-0.002091,0.022529,0.042880,1
-0.002332,0.022510,0.042870,1
-0.002536,0.022476,0.042889,1
-0.002771,0.022470,0.042855,1
-0.002961,0.022414,0.042910,1
-0.003190,0.022459,0.042786,1
-0.003517,0.022415,0.042788,1
-0.003646,0.022337,0.042885,1
-0.003778,0.022260,0.042982,1
-0.003940,0.022294,0.042881,1
-0.004306,0.022172,0.042983,1
-0.004538,0.022160,0.042938,1
-0.004614,0.022132,0.042962,1
-0.004675,0.022067,0.043055,1
-0.005189,0.022053,0.042898,1
-0.005266,0.021987,0.042983,1
-0.005367,0.022020,0.042877,1
-0.005764,0.021871,0.042981,1
-0.005766,0.021853,0.043013,1
-0.006171,0.021780,0.042948,1
-0.006279,0.021771,0.042902,1
-0.006495,0.021685,0.042938,1
-0.006617,0.021632,0.042966,1
-0.006686,0.021654,0.042879,1
-0.007155,0.021400,0.043049,1
-0.007193,0.021404,0.043017,1
-0.007351,0.021290,0.043120,1
-0.007696,0.021279,0.042901,1
-0.007877,0.021169,0.042973,1
-0.008035,0.021076,0.043032,1
-0.008308,0.020973,0.043012,1
-0.008309,0.020953,0.043049,1
-0.008619,0.020851,0.042981,1
-0.008830,0.020732,0.043030,1
-0.009125,0.020585,0.043058,1
-0.009159,0.020604,0.042991,1
-0.009382,0.020468,0.043056,1
-0.009655,0.020352,0.043032,1
-0.009886,0.020262,0.042996,1
-0.010093,0.020150,0.043025,1
-0.010300,0.020038,0.043055,1
-0.010458,0.020008,0.042974,1
-0.010881,0.019849,0.042895,1
-0.010881,0.019829,0.042932,1
-0.011297,0.019596,0.042999,1
-0.011401,0.019605,0.042893,1
-0.011619,0.019503,0.042887,1
-0.011832,0.019392,0.042903,1
-0.011986,0.019291,0.042954,1
-0.012082,0.019194,0.043046,1
-0.012431,0.019057,0.042969,1
-0.012598,0.018998,0.042917,1
-0.012757,0.018893,0.042953,1
-0.012981,0.018773,0.042936,1
-0.013158,0.018656,0.042966,1
-0.013288,0.018643,0.042853,1
-0.013594,0.018471,0.042839,1
-0.013750,0.018339,0.042911,1
-0.013922,0.018213,0.042951,1
-0.014120,0.018122,0.042901,1
-0.014267,0.018093,0.042796,1
-0.014593,0.017866,0.042851,1
-0.014746,0.017711,0.042965,1
-0.014882,0.017606,0.043008,1
-0.015325,0.017463,0.042801,1
-0.015323,0.017457,0.042815,1
-0.015728,0.017243,0.042779,1
-0.015963,0.017087,0.042818,1
-0.016185,0.016958,0.042825,1
-0.016356,0.016888,0.042778,1
-0.016790,0.016682,0.042719,1
-0.016937,0.016580,0.042758,1
-0.017195,0.016451,0.042740,1
-0.017398,0.016337,0.042744,1
-0.017593,0.016222,0.042765,1
-0.017912,0.016019,0.042819,1
-0.018136,0.015909,0.042806,1
-0.018362,0.015799,0.042787,1
-0.018475,0.015679,0.042907,1
-0.018761,0.015523,0.042899,1
-0.018926,0.015444,0.042870,1
-0.019083,0.015356,0.042850,1
-0.019299,0.015150,0.043008,1
-0.019465,0.015029,0.043052,1
-0.019598,0.014901,0.043162,1
-0.019709,0.014820,0.043176,1
-0.019895,0.014697,0.043157,1
-0.019918,0.014682,0.043149,1
-0.020284,0.014327,0.043334,1
-0.020287,0.014299,0.043408,1
-0.020290,0.014270,0.043483,1
-0.020652,0.013962,0.043535,1
-0.020650,0.013953,0.043575,1
-0.020757,0.013808,0.043676,1
-0.020919,0.013657,0.043606,1
-0.020953,0.013621,0.043595,1
-0.021054,0.013531,0.043476,1
-0.021226,0.013259,0.043550,1
-0.021302,0.013112,0.043609,1
-0.021430,0.012953,0.043509,1
-0.021550,0.012787,0.043442,1
-0.021679,0.012570,0.043426,1
-0.021806,0.012359,0.043409,1
-0.021903,0.012185,0.043393,1
-0.022020,0.011937,0.043435,1
-0.022107,0.011774,0.043424,1
-0.022294,0.011447,0.043353,1
-0.022405,0.011195,0.043427,1
-0.022501,0.011101,0.043300,1
-0.022683,0.010775,0.043284,1
-0.022745,0.010620,0.043339,1
-0.022937,0.010274,0.043323,1
-0.023015,0.010185,0.043249,1
-0.023249,0.009766,0.043261,1
-0.023294,0.009628,0.043345,1
-0.023433,0.009433,0.043281,1
-0.023571,0.009218,0.043251,1
-0.023692,0.008995,0.043276,1
-0.023776,0.008890,0.043223,1
-0.023995,0.008545,0.043183,1
-0.024088,0.008336,0.043255,1
-0.024202,0.008113,0.043296,1
-0.024316,0.007890,0.043337,1
-0.024457,0.007678,0.043285,1
-0.024591,0.007495,0.043206,1
-0.024687,0.007279,0.043267,1
-0.024832,0.007045,0.043213,1
-0.024928,0.006826,0.043267,1
-0.025033,0.006660,0.043205,1
-0.025134,0.006396,0.043287,1
-0.025195,0.006245,0.043325,1
-0.025307,0.005983,0.043353,1
-0.025448,0.005723,0.043300,1
-0.025536,0.005516,0.043306,1
-0.025615,0.005221,0.043446,1
-0.025748,0.004980,0.043366,1
-0.025805,0.004822,0.043392,1
-0.025935,0.004551,0.043339,1
-0.026005,0.004387,0.043323,1
-0.026088,0.004150,0.043365,1
-0.026183,0.003782,0.043518,1
-0.026266,0.003632,0.043436,1
-0.026365,0.003444,0.043342,1
-0.026450,0.003166,0.043403,1
-0.026442,0.003158,0.043440,1
-0.026665,0.002771,0.043148,1
-0.026653,0.002563,0.043432,1
-0.026751,0.002313,0.043379,1
-0.026794,0.002100,0.043468,1
-0.026902,0.001761,0.043436,1
-0.026955,0.001545,0.043451,1
-0.027020,0.001327,0.043424,1
-0.027106,0.000993,0.043396,1
-0.027090,0.000913,0.043510,1
-0.027194,0.000619,0.043402,1
-0.027250,0.000304,0.043422,1
-0.027270,-0.000001,0.043548,1
-0.027352,-0.000203,0.043416,1
-0.027358,-0.000462,0.043528,1
-0.027434,-0.000692,0.043417,1
-0.027487,-0.000948,0.043380,1
-0.027559,-0.001253,0.043294,1
-0.027570,-0.001501,0.043359,1
-0.027581,-0.001743,0.043416,1
-0.027593,-0.001998,0.043470,1
-0.027661,-0.002226,0.043350,1
-0.027658,-0.002461,0.043429,1
-0.027718,-0.002840,0.043368,1
-0.027769,-0.003095,0.043294,1
-0.027756,-0.003344,0.043399,1
-0.027745,-0.003523,0.043478,1
-0.027811,-0.003869,0.043380,1
-0.027852,-0.004124,0.043327,1
-0.027877,-0.004442,0.043328,1
-0.027856,-0.004660,0.043432,1
-0.027889,-0.004958,0.043400,1
-0.027848,-0.005238,0.043559,1
-0.027875,-0.005502,0.043522,1
-0.027924,-0.005666,0.043406,1
-0.027936,-0.006250,0.043429,1
-0.027937,-0.006248,0.043427,1
-0.027866,-0.006683,0.043656,1
-0.027942,-0.006826,0.043440,1
-0.027868,-0.006990,0.043659,1
-0.027933,-0.007392,0.043467,1
-0.027971,-0.007642,0.043345,1
-0.027918,-0.007955,0.043490,1
-0.027855,-0.008257,0.043648,1
-0.027891,-0.008471,0.043516,1
-0.027837,-0.008657,0.043648,1
-0.027863,-0.008988,0.043517,1
-0.027836,-0.009268,0.043538,1
-0.027861,-0.009307,0.043453,1
-0.027796,-0.009752,0.043527,1
-0.027702,-0.010168,0.043667,1
-0.027727,-0.010294,0.043547,1
-0.027690,-0.010602,0.043519,1
-0.027623,-0.010928,0.043560,1
-0.027540,-0.011271,0.043621,1
-0.027494,-0.011445,0.043661,1
-0.027503,-0.011608,0.043547,1
-0.027355,-0.012028,0.043713,1
-0.027375,-0.012084,0.043625,1
-0.027198,-0.012506,0.043819,1
-0.027120,-0.012759,0.043837,1
-0.027105,-0.012949,0.043733,1
-0.027011,-0.013286,0.043711,1
-0.026887,-0.013556,0.043811,1
-0.026818,-0.013725,0.043854,1
-0.026694,-0.014045,0.043884,1
-0.026524,-0.014457,0.043898,1
-0.026421,-0.014659,0.043939,1
-0.026256,-0.015066,0.043909,1
-0.026195,-0.015094,0.044013,1
-0.025951,-0.015369,0.044217,1
-0.025840,-0.015732,0.044055,1
-0.025698,-0.015991,0.044058,1
-0.025540,-0.016216,0.044129,1
-0.025357,-0.016478,0.044168,1
-0.025259,-0.016744,0.044023,1
-0.025085,-0.017013,0.044029,1
-0.024827,-0.017357,0.044060,1
-0.024659,-0.017555,0.044093,1
-0.024573,-0.017738,0.044013,1
-0.024295,-0.018055,0.044075,1
-0.024188,-0.018244,0.044000,1
-0.024065,-0.018317,0.044119,1
-0.023838,-0.018643,0.044067,1
-0.023694,-0.018851,0.044032,1
-0.023578,-0.019115,0.043855,1
-0.023345,-0.019294,0.044006,1
-0.023346,-0.019351,0.043921,1
-0.023113,-0.019586,0.044027,1
-0.022922,-0.019878,0.043961,1
-0.022728,-0.020070,0.044031,1
-0.022543,-0.020384,0.043918,1
-0.022365,-0.020518,0.044050,1
-0.022204,-0.020761,0.043981,1
-0.021956,-0.020978,0.044097,1
-0.021813,-0.021245,0.043952,1
-0.021586,-0.021397,0.044115,1
-0.021417,-0.021619,0.044069,1
-0.021197,-0.021819,0.044138,1
-0.021031,-0.022018,0.044109,1
-0.020837,-0.022215,0.044129,1
-0.020672,-0.022318,0.044244,1
-0.020439,-0.022722,0.043979,1
-0.020224,-0.022886,0.044068,1
-0.019925,-0.023086,0.044231,1
-0.019763,-0.023341,0.044051,1
-0.019654,-0.023422,0.044087,1
-0.019502,-0.023443,0.044307,1
-0.019058,-0.023973,0.044039,1
-0.018846,-0.024112,0.044120,1
-0.018690,-0.024275,0.044051,1
-0.018510,-0.024422,0.044045,1
-0.018290,-0.024623,0.043979,1
-0.017949,-0.024901,0.043911,1
-0.017591,-0.025143,0.043937,1
-0.017592,-0.025148,0.043922,1
-0.017225,-0.025423,0.043882,1
-0.016880,-0.025680,0.043806,1
-0.016881,-0.025683,0.043793,1
-0.016554,-0.025873,0.043873,1
-0.016359,-0.026043,0.043736,1
-0.016217,-0.026172,0.043584,1
-0.015892,-0.026338,0.043740,1
-0.015612,-0.026525,0.043696,1
-0.015406,-0.026663,0.043638,1
-0.015119,-0.026829,0.043671,1
-0.015054,-0.026918,0.043453,1
-0.014807,-0.027076,0.043426,1
-0.014456,-0.027263,0.043556,1
-0.014451,-0.027277,0.043503,1
-0.013930,-0.027570,0.043590,1
-0.013862,-0.027634,0.043469,1
-0.013505,-0.027855,0.043324,1
-0.013081,-0.028055,0.043433,1
-0.012890,-0.028172,0.043281,1
-0.012607,-0.028271,0.043475,1
-0.012211,-0.028449,0.043422,1
-0.012015,-0.028511,0.043523,1
-0.011748,-0.028563,0.043755,1
-0.011387,-0.028725,0.043624,1
-0.011073,-0.028886,0.043415,1
-0.010721,-0.028956,0.043658,1
-0.010537,-0.029026,0.043625,1
-0.010333,-0.029071,0.043726,1
-0.009949,-0.029213,0.043624,1
-0.009706,-0.029285,0.043628,1
-0.009234,-0.029426,0.043523,1
-0.008846,-0.029515,0.043517,1
-0.008740,-0.029559,0.043389,1
-0.008411,-0.029626,0.043423,1
-0.007994,-0.029716,0.043309,1
-0.007861,-0.029770,0.043005,1
-0.007474,-0.029824,0.043119,1
-0.007473,-0.029826,0.043105,1
-0.007014,-0.029911,0.043079,1
-0.006828,-0.029946,0.042999,1
-0.006422,-0.030024,0.042924,1
-0.006341,-0.030031,0.043038,1
-0.005906,-0.030118,0.042813,1
-0.005767,-0.030136,0.042934,1
-0.005696,-0.030142,0.043046,1
-0.005211,-0.030234,0.042846,1
-0.004981,-0.030279,0.042757,1
-0.004846,-0.030300,0.042879,1
-0.004674,-0.030332,0.042717,1
-0.004331,-0.030395,0.042771,1
-0.004079,-0.030442,0.042769,1
-0.003772,-0.030501,0.042679,1
-0.003543,-0.030541,0.042712,1
-0.003351,-0.030576,0.042678,1
-0.003054,-0.030626,0.042892,1
-0.002533,-0.030711,0.042716,1
-0.002366,-0.030734,0.042564,1
-0.002116,-0.030766,0.042550,1
-0.001534,-0.030801,0.042810,1
-0.001029,-0.030779,0.043177,1
-0.000647,-0.030775,0.043140,1
-0.000338,-0.030750,0.043223,1
0.000041,-0.030724,0.043229,1
0.000289,-0.030713,0.043167,1
0.000421,-0.030684,0.043288,1
0.000654,-0.030683,0.043171,1
0.001131,-0.030615,0.043262,1
0.001401,-0.030580,0.043290,1
0.001672,-0.030516,0.043453,1
0.001898,-0.030516,0.043293,1
0.002229,-0.030456,0.043376,1
0.002506,-0.030429,0.043306,1
0.002801,-0.030391,0.043275,1
0.002963,-0.030393,0.043116,1
0.003205,-0.030319,0.043337,1
0.003537,-0.030293,0.043179,1
0.003818,-0.030246,0.043174,1
0.004094,-0.030205,0.043140,1
0.004304,-0.030168,0.043135,1
0.004551,-0.030131,0.043087,1
0.005012,-0.030043,0.043117,1
0.005013,-0.030041,0.043126,1
0.005426,-0.029981,0.043031,1
0.005545,-0.029941,0.043150,1
0.005782,-0.029877,0.043282,1
0.006189,-0.029825,0.043172,1
0.006194,-0.029818,0.043202,1
0.006616,-0.029751,0.043193,1
0.006646,-0.029731,0.043273,1
0.006905,-0.029736,0.043068,1
0.007126,-0.029707,0.043055,1
0.007254,-0.029626,0.043354,1
0.007786,-0.029561,0.043331,1
0.007974,-0.029560,0.043224,1
0.008130,-0.029512,0.043341,1
0.008441,-0.029436,0.043470,1
0.008701,-0.029410,0.043426,1
0.008988,-0.029314,0.043607,1
0.009410,-0.029240,0.043616,1
0.009607,-0.029238,0.043501,1
0.010047,-0.029141,0.043522,1
0.010293,-0.029102,0.043460,1
0.010591,-0.028970,0.043629,1
0.011197,-0.028874,0.043394,1
0.011308,-0.028800,0.043510,1
0.011799,-0.028666,0.043392,1
0.012164,-0.028504,0.043393,1
0.012641,-0.028285,0.043344,1
0.012992,-0.028090,0.043333,1
0.013098,-0.028069,0.043206,1
0.013392,-0.027902,0.043221,1
0.013718,-0.027728,0.043137,1
0.013988,-0.027535,0.043231,1
0.014302,-0.027375,0.043058,1
0.014575,-0.027183,0.043078,1
0.014910,-0.026998,0.042822,1
0.015233,-0.026753,0.042800,1
0.015233,-0.026750,0.042810,1
0.015519,-0.026539,0.042785,1
0.015643,-0.026446,0.042780,1
0.016062,-0.026133,0.042735,1
0.016151,-0.026093,0.042535,1
0.016396,-0.025863,0.042781,1
0.016749,-0.025605,0.042551,1
0.016754,-0.025595,0.042596,1
0.017124,-0.025296,0.042542,1
0.017319,-0.025128,0.042542,1
0.017596,-0.024889,0.042472,1
0.017752,-0.024755,0.042367,1
0.018028,-0.024465,0.042539,1
0.018412,-0.024077,0.042419,1
0.018469,-0.023997,0.042537,1
0.018693,-0.023748,0.042556,1
0.018914,-0.023493,0.042563,1
0.018992,-0.023377,0.042683,1
0.019152,-0.023221,0.042535,1
0.019437,-0.022855,0.042633,1
0.019630,-0.022644,0.042512,1
0.019782,-0.022445,0.042541,1
0.019925,-0.022274,0.042492,1
0.020078,-0.022031,0.042672,1
0.020266,-0.021816,0.042542,1
0.020379,-0.021680,0.042525,1
0.020619,-0.021383,0.042425,1
0.020835,-0.021071,0.042193,1
0.020835,-0.021071,0.042193,1
0.020835,-0.021071,0.042193,1
0.020789,-0.021114,0.042145,1
0.020789,-0.021114,0.042145,1
0.021440,-0.020606,0.042222,1
0.021525,-0.020528,0.042094,1
0.021923,-0.020053,0.041581,1
0.022128,-0.019813,0.041594,1
0.022258,-0.019682,0.041702,1
0.022456,-0.019465,0.041803,1
0.022629,-0.019228,0.041676,1
0.022767,-0.019058,0.041667,1
0.023038,-0.018751,0.041810,1
0.023126,-0.018663,0.041913,1
0.023272,-0.018448,0.041686,1
0.023385,-0.018332,0.041803,1
0.023501,-0.018213,0.041968,1
0.023877,-0.017767,0.041863,1
0.023879,-0.017760,0.041797,1
0.024016,-0.017615,0.041899,1
0.024243,-0.017371,0.041989,1
0.024322,-0.017278,0.041858,1
0.024401,-0.017185,0.041727,1
0.024800,-0.016766,0.041773,1
0.024843,-0.016725,0.041878,1
0.025007,-0.016550,0.041846,1
0.025255,-0.016283,0.041873,1
0.025445,-0.016069,0.041780,1
0.025671,-0.015817,0.042030,1
0.025675,-0.015810,0.042073,1
0.026021,-0.015408,0.042050,1
0.026310,-0.015040,0.042149,1
0.026490,-0.014776,0.042304,1
0.026624,-0.014557,0.042376,1
0.026935,-0.014010,0.042416,1
0.027061,-0.013832,0.042183,1
0.027240,-0.013435,0.042295,1
0.027380,-0.013069,0.042372,1
0.027390,-0.012988,0.042476,1
0.027563,-0.012621,0.042403,1
0.027676,-0.012341,0.042378,1
0.027784,-0.011942,0.042502,1
0.027903,-0.011705,0.042335,1
0.027965,-0.011542,0.042287,1
0.028054,-0.010998,0.042482,1
0.028124,-0.010860,0.042355,1
0.028164,-0.010556,0.042439,1
0.028252,-0.010341,0.042293,1
0.028303,-0.009862,0.042403,1
0.028350,-0.009805,0.042284,1
0.028395,-0.009346,0.042395,1
0.028455,-0.009249,0.042262,1
0.028561,-0.008937,0.042104,1
0.028532,-0.008606,0.042368,1
0.028604,-0.008444,0.042240,1
0.028603,-0.008270,0.042328,1
0.028725,-0.007939,0.042164,1
0.028781,-0.007678,0.042144,1
0.028808,-0.007397,0.042218,1
0.028793,-0.007249,0.042341,1
0.028916,-0.006825,0.042240,1
0.028974,-0.006627,0.042195,1
0.028985,-0.006407,0.042291,1
0.029074,-0.006195,0.042175,1
0.029123,-0.005781,0.042276,1
0.029191,-0.005682,0.042151,1
0.029190,-0.005305,0.042345,1
0.029303,-0.004930,0.042238,1
0.029334,-0.004754,0.042235,1
0.029374,-0.004462,0.042246,1
0.029432,-0.004167,0.042213,1
0.029443,-0.003765,0.042306,1
0.029511,-0.003635,0.042175,1
0.029549,-0.003280,0.042163,1
0.029529,-0.002888,0.042260,1
0.029589,-0.002736,0.042126,1
0.029617,-0.002397,0.042101,1
0.029639,-0.002159,0.042057,1
0.029683,-0.001866,0.041941,1
0.029660,-0.001624,0.042005,1
0.029655,-0.001293,0.042015,1
0.029701,-0.001146,0.041878,1
0.029611,-0.000756,0.042067,1
0.029653,-0.000409,0.041855,1
0.029612,-0.000125,0.041868,1
0.029548,0.000156,0.041949,1
0.029589,0.000416,0.041720,1
0.029534,0.000630,0.041796,1
0.029479,0.000869,0.041861,1
0.029416,0.001349,0.041815,1
0.029438,0.001420,0.041696,1
0.029340,0.001739,0.041870,1
0.029314,0.002001,0.041817,1
0.029302,0.002269,0.041695,1
0.029297,0.002486,0.041581,1
0.029273,0.002764,0.041488,1
0.029195,0.003014,0.041606,1
0.029133,0.003267,0.041659,1
0.029062,0.003724,0.041576,1
0.029043,0.003736,0.041632,1
0.028944,0.004238,0.041589,1
0.028899,0.004409,0.041594,1
0.028817,0.004635,0.041673,1
0.028783,0.004882,0.041590,1
0.028737,0.005168,0.041522,1
0.028606,0.005502,0.041625,1
0.028571,0.005750,0.041528,1
0.028570,0.005920,0.041395,1
0.028452,0.006189,0.041488,1
0.028313,0.006600,0.041504,1
0.028252,0.006794,0.041495,1
0.028184,0.007050,0.041437,1
0.028062,0.007352,0.041461,1
0.028023,0.007581,0.041349,1
0.027910,0.007804,0.041411,1
0.027794,0.008040,0.041469,1
0.027740,0.008319,0.041349,1
0.027671,0.008614,0.041251,1
0.027553,0.008849,0.041308,1
0.027435,0.009065,0.041380,1
0.027311,0.009493,0.041297,1
0.027281,0.009641,0.041243,1
0.027160,0.009927,0.041271,1
0.027089,0.009956,0.041394,1
0.026978,0.010421,0.041266,1
0.026969,0.010706,0.041074,1
0.026769,0.010971,0.041278,1
0.026741,0.011217,0.041157,1
0.026615,0.011412,0.041256,1
0.026490,0.011697,0.041278,1
0.026455,0.011922,0.041179,1
0.026398,0.012184,0.041089,1
0.026130,0.012579,0.041251,1
0.026156,0.012627,0.041175,1
0.025924,0.013015,0.041236,1
0.025941,0.013130,0.041119,1
0.025868,0.013461,0.040946,1
0.025578,0.013808,0.041042,1
0.025549,0.013806,0.041080,1
0.025410,0.014080,0.041014,1
0.025206,0.014359,0.040954,1
0.025064,0.014499,0.040948,1
0.025071,0.014603,0.040821,1
0.024661,0.014918,0.040898,1
0.024529,0.015183,0.040697,1
0.024474,0.015184,0.040758,1
0.024269,0.015417,0.040685,1
0.024116,0.015515,0.040730,1
0.023923,0.015745,0.040624,1
0.023693,0.016029,0.040494,1
0.023535,0.016089,0.040594,1
0.023294,0.016317,0.040544,1
0.023052,0.016563,0.040478,1
0.022980,0.016561,0.040568,1
0.022641,0.016927,0.040456,1
0.022426,0.017066,0.040526,1
0.022241,0.017251,0.040490,1
0.022016,0.017463,0.040471,1
0.021826,0.017669,0.040417,1
0.021471,0.017949,0.040479,1
0.021340,0.018074,0.040477,1
0.021172,0.018150,0.040599,1
0.020869,0.018432,0.040605,1
0.020736,0.018622,0.040510,1
0.020575,0.018830,0.040432,1
0.020335,0.019058,0.040436,1
0.020138,0.019183,0.040527,1
0.020011,0.019354,0.040451,1
0.019663,0.019650,0.040488,1
0.019655,0.019645,0.040505,1
0.019356,0.019926,0.040506,1
0.019188,0.020029,0.040566,1
0.019043,0.020222,0.040470,1
0.018725,0.020559,0.040391,1
0.018620,0.020687,0.040323,1
0.018400,0.020840,0.040355,1
0.018409,0.020856,0.040325,1
0.018090,0.021122,0.040287,1
0.017803,0.021297,0.040311,1
0.017735,0.021470,0.040141,1
0.017505,0.021576,0.040182,1
0.017273,0.021680,0.040226,1
0.017156,0.021855,0.040096,1
0.017012,0.021976,0.040029,1
0.016637,0.021981,0.040258,1
0.016474,0.022219,0.040042,1
0.016185,0.022504,0.039824,1
0.015985,0.022495,0.039957,1
0.015843,0.022538,0.039977,1
0.015552,0.022665,0.039956,1
0.015305,0.022827,0.039852,1
0.015196,0.022800,0.039949,1
0.014926,0.022955,0.039865,1
0.014576,0.023089,0.039855,1
0.014301,0.023106,0.039975,1
0.014099,0.023325,0.039758,1
0.013885,0.023363,0.039814,1
0.013644,0.023478,0.039769,1
0.013404,0.023594,0.039723,1
0.013212,0.023575,0.039847,1
0.012812,0.023833,0.039672,1
0.012607,0.023837,0.039770,1
0.012432,0.023882,0.039792,1
0.011975,0.024097,0.039698,1
0.011915,0.024062,0.039779,1
0.011658,0.024186,0.039721,1
0.011251,0.024390,0.039616,1
0.011103,0.024364,0.039726,1
0.010972,0.024445,0.039670,1
0.010651,0.024514,0.039711,1
0.010532,0.024572,0.039678,1
0.010082,0.024728,0.039641,1
0.010068,0.024709,0.039674,1
0.009694,0.024815,0.039671,1
0.009306,0.024986,0.039568,1
0.009213,0.024968,0.039627,1
0.008822,0.025078,0.039605,1
0.008823,0.025098,0.039574,1
0.008362,0.025164,0.039632,1
0.008320,0.025239,0.039535,1
0.007975,0.025290,0.039560,1
0.007669,0.025468,0.039401,1
0.007479,0.025434,0.039498,1
0.007278,0.025433,0.039547,1
0.007024,0.025481,0.039529,1
0.006790,0.025560,0.039460,1
0.006616,0.025602,0.039423,1
0.006365,0.025659,0.039372,1
0.006067,0.025639,0.039439,1
0.005857,0.025688,0.039381,1
0.005607,0.025670,0.039427,1
0.005469,0.025650,0.039466,1
0.005254,0.025726,0.039344,1
0.004986,0.025680,0.039411,1
0.004730,0.025679,0.039398,1
0.004327,0.025626,0.039454,1
0.004269,0.025685,0.039356,1
0.004011,0.025770,0.039195,1
0.003746,0.025752,0.039189,1
0.003458,0.025621,0.039364,1
0.003273,0.025614,0.039342,1
0.002970,0.025601,0.039318,1
0.002786,0.025630,0.039237,1
0.002489,0.025552,0.039297,1
0.002294,0.025515,0.039314,1
0.002073,0.025439,0.039385,1
0.001944,0.025444,0.039346,1
